,name,github_id,labels,category,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,description,dependent_project_count,github_dependent_project_count,contributor_count,projectrank,show,projectrank_placing,npm_id,npm_url,npm_monthly_downloads,trending,updated_github_id
0,tailwindcss,tailwindlabs/tailwindcss,['css'],css-frameworks,https://github.com/tailwindlabs/tailwindcss,https://github.com/tailwindlabs/tailwindcss,MIT,2017-10-06 14:59:14,2025-04-24 17:26:36,2025-04-24 09:14:27,6214.0,298.0,4457.0,623.0,3622.0,81.0,4204.0,87344.0,2025-04-14 17:18:10,4.1.4,5919018.0,151769.0,100.0,A utility-first CSS framework for rapid UI development.,14396072.0,14396072.0,308.0,47,True,1,,,,,
1,Element Plus,element-plus/element-plus,"['vue3', 'typescript']",ui-frameworks,https://github.com/element-plus/element-plus,https://github.com/element-plus/element-plus,MIT,2020-07-21 06:51:19,2025-04-24 15:04:51,2025-04-24 15:04:48,6273.0,183.0,18228.0,209.0,8113.0,1549.0,5952.0,25625.0,2025-04-18 15:42:06,2.9.8,,1248179.0,100.0,A Vue.js 3 UI Library made by Element team.,118822.0,118822.0,741.0,44,True,1,element-plus,https://www.npmjs.com/package/element-plus,1248179.0,,
2,Axios,axios/axios,"['vue2', 'vue3']",http-clients,https://github.com/axios/axios,https://github.com/axios/axios,MIT,2014-08-18 22:30:27,2025-04-24 16:34:08,2025-04-24 16:34:08,1662.0,45.0,10973.0,1183.0,1816.0,570.0,4233.0,106730.0,2025-03-26 17:51:16,0.30.0,,,93.0,Promise based HTTP client for the browser and node.js.,16608225.0,16608225.0,500.0,43,True,1,,,,1.0,
3,pinia,vuejs/pinia,['vue3'],state-management,https://github.com/vuejs/pinia,https://github.com/vuejs/pinia,MIT,2019-11-18 21:05:01,2025-04-22 12:18:22,2025-04-22 12:18:22,2125.0,51.0,1119.0,65.0,924.0,21.0,772.0,13809.0,2025-04-09 14:23:25,3.0.2,,8320885.0,100.0,"Intuitive, type safe, light and flexible Store for Vue using the composition api with DevTools support.",358213.0,358213.0,269.0,43,True,1,pinia,https://www.npmjs.com/package/pinia,8320885.0,,
4,PrimeVue,primefaces/primevue,"['vue3', 'typescript']",ui-frameworks,https://github.com/primefaces/primevue,https://github.com/primefaces/primevue,MIT,2018-12-04 07:04:14,2025-04-24 09:07:19,2025-04-24 09:07:19,13473.0,692.0,1432.0,92.0,1689.0,635.0,5263.0,12464.0,2025-03-26 15:20:32,4.3.3,,1357910.0,100.0,Next Generation Vue UI Component Library.,36485.0,36485.0,380.0,43,True,1,primevue,https://www.npmjs.com/package/primevue,1357910.0,,
5,vuex,vuejs/vuex,['vue3'],state-management,https://github.com/vuejs/vuex,https://github.com/vuejs/vuex,MIT,2015-07-16 04:21:26,2024-09-25 13:26:41,2024-09-25 13:26:40,1211.0,,9494.0,761.0,984.0,99.0,1167.0,28464.0,2021-06-17 15:52:07,4.0.2,,7200864.0,51.0,Centralized State Management for Vue.js.,1351928.0,1351928.0,336.0,42,True,1,vuex,https://www.npmjs.com/package/vuex,7200864.0,,
6,xstate,statelyai/xstate,[],state-management,https://github.com/statelyai/xstate,https://github.com/statelyai/xstate,MIT,2015-09-14 15:04:15,2025-04-21 01:34:33,2025-04-20 16:10:27,6776.0,38.0,1290.0,189.0,2367.0,102.0,1277.0,28132.0,2025-04-20 16:12:00,@xstate/store@3.5.1,,8382961.0,100.0,Actor-based state management & orchestration for complex app logic.,320348.0,320348.0,366.0,42,True,1,xstate,https://www.npmjs.com/package/xstate,8382961.0,,
7,Quasar Framework,quasarframework/quasar,"['vue3', 'javascript']",ui-frameworks,https://github.com/quasarframework/quasar,https://github.com/quasarframework/quasar,MIT,2015-10-05 15:45:36,2025-04-17 11:18:07,2025-04-17 11:18:07,14972.0,95.0,3576.0,460.0,4727.0,534.0,7434.0,26508.0,2025-03-25 08:10:32,@quasar/app-webpack-v4.2.0,,672086.0,100.0,Quasar Framework - Build high-performance VueJS user interfaces in record time.,57728.0,57728.0,764.0,42,True,2,quasar,https://www.npmjs.com/package/quasar,672086.0,,
8,router,vuejs/router,['vue3'],routing,https://github.com/vuejs/router,https://github.com/vuejs/router,MIT,2019-02-07 18:09:43,2025-04-21 08:35:37,2025-04-21 08:35:37,2482.0,19.0,1221.0,52.0,1233.0,33.0,920.0,4196.0,2024-11-25 15:00:41,4.5.0,,13448325.0,72.0,The official router for Vue.js.,2566082.0,2566082.0,254.0,42,True,1,router,https://www.npmjs.com/package/router,13448325.0,,
9,Bootstrap v4 Integration,bootstrap-vue/bootstrap-vue,"['vue2', 'javascript']",ui-frameworks,https://github.com/bootstrap-vue/bootstrap-vue,https://github.com/bootstrap-vue/bootstrap-vue,MIT,2016-10-08 15:59:35,2025-03-31 06:43:28,2025-03-31 06:43:28,5424.0,17.0,1855.0,284.0,3704.0,174.0,3233.0,14513.0,2022-04-17 12:49:53,2.22.0,,926539.0,100.0,BootstrapVue provides one of the most comprehensive implementations of Bootstrap v4 for Vue.js. With extensive and..,183185.0,183185.0,364.0,41,True,2,bootstrap-vue,https://www.npmjs.com/package/bootstrap-vue,926539.0,,
