,name,github_id,labels,category,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,description,dependent_project_count,github_dependent_project_count,contributor_count,projectrank,show,projectrank_placing,npm_id,npm_url,npm_monthly_downloads,trending,updated_github_id
0,tailwindcss,tailwindlabs/tailwindcss,['css'],css-frameworks,https://github.com/tailwindlabs/tailwindcss,https://github.com/tailwindlabs/tailwindcss,MIT,2017-10-06 14:59:14,2024-11-28 17:35:10,2024-11-27 17:25:37,5822.0,387.0,4179.0,613.0,3189.0,70.0,3478.0,83479.0,2024-11-14 18:43:20,3.4.15,4589005.0,114725.0,100.0,A utility-first CSS framework for rapid UI development.,12024349.0,12024349.0,292.0,47,True,1,,,,,
1,Element Plus,element-plus/element-plus,"['vue3', 'typescript']",ui-frameworks,https://github.com/element-plus/element-plus,https://github.com/element-plus/element-plus,MIT,2020-07-21 06:51:19,2024-11-28 17:12:42,2024-11-28 13:11:46,5955.0,224.0,16765.0,202.0,7604.0,1454.0,5590.0,24666.0,2024-11-15 10:31:40,2.8.8,,1045864.0,100.0,A Vue.js 3 UI Library made by Element team.,103099.0,103099.0,693.0,45,True,1,element-plus,https://www.npmjs.com/package/element-plus,1045864.0,,
2,PrimeVue,primefaces/primevue,"['vue3', 'typescript']",ui-frameworks,https://github.com/primefaces/primevue,https://github.com/primefaces/primevue,MIT,2018-12-04 07:04:14,2024-11-28 06:54:12,2024-11-27 08:12:42,12397.0,1345.0,1236.0,84.0,1483.0,568.0,4789.0,10890.0,2024-11-28 06:54:12,4.2.4,,1248943.0,100.0,Next Generation Vue UI Component Library.,30218.0,30218.0,326.0,44,True,1,primevue,https://www.npmjs.com/package/primevue,1248943.0,,
3,Quasar Framework,quasarframework/quasar,"['vue3', 'javascript']",ui-frameworks,https://github.com/quasarframework/quasar,https://github.com/quasarframework/quasar,MIT,2015-10-05 15:45:36,2024-11-28 15:18:20,2024-11-28 15:18:08,14690.0,341.0,3518.0,458.0,4674.0,498.0,7343.0,26013.0,2024-11-22 08:17:01,@quasar/app-webpack-v3.15.1,,670790.0,100.0,Quasar Framework - Build high-performance VueJS user interfaces in record time.,54065.0,54065.0,751.0,43,True,2,quasar,https://www.npmjs.com/package/quasar,670790.0,,
4,Axios,axios/axios,"['vue2', 'vue3']",http-clients,https://github.com/axios/axios,https://github.com/axios/axios,MIT,2014-08-18 22:30:27,2024-11-25 21:13:52,2024-11-25 21:13:12,1607.0,39.0,10802.0,1186.0,1734.0,547.0,4177.0,105853.0,2024-11-25 21:13:53,1.7.8,,,86.0,Promise based HTTP client for the browser and node.js.,14953311.0,14953311.0,480.0,42,True,1,,,,,
5,vuex,vuejs/vuex,['vue3'],state-management,https://github.com/vuejs/vuex,https://github.com/vuejs/vuex,MIT,2015-07-16 04:21:26,2024-09-25 13:26:41,2024-09-25 13:26:40,1211.0,1.0,9502.0,759.0,981.0,98.0,1166.0,28419.0,2021-06-17 15:52:07,4.0.2,,6966126.0,51.0,Centralized State Management for Vue.js.,1328033.0,1328033.0,336.0,42,True,1,vuex,https://www.npmjs.com/package/vuex,6966126.0,,
6,xstate,statelyai/xstate,[],state-management,https://github.com/statelyai/xstate,https://github.com/statelyai/xstate,MIT,2015-09-14 15:04:15,2024-11-28 17:43:35,2024-11-28 04:11:18,6728.0,31.0,1247.0,192.0,2320.0,89.0,1262.0,27240.0,2024-11-12 14:03:06,@xstate/vue@4.0.0,,7112546.0,100.0,Actor-based state management & orchestration for complex app logic.,285591.0,285591.0,364.0,42,True,1,xstate,https://www.npmjs.com/package/xstate,7112546.0,,
7,router,vuejs/router,['vue3'],routing,https://github.com/vuejs/router,https://github.com/vuejs/router,MIT,2019-02-07 18:09:43,2024-11-25 19:24:46,2024-11-25 19:24:46,2456.0,32.0,1180.0,57.0,1205.0,31.0,899.0,3953.0,2024-11-25 15:00:41,4.5.0,,3822496.0,72.0,The official router for Vue.js.,2429322.0,2429322.0,242.0,42,True,1,router,https://www.npmjs.com/package/router,3822496.0,,
8,Bulma,jgthms/bulma,['css'],css-frameworks,https://github.com/jgthms/bulma,https://github.com/jgthms/bulma,MIT,2016-01-23 23:48:34,2024-11-27 16:11:42,2024-11-27 16:11:42,1901.0,26.0,3909.0,587.0,1199.0,297.0,2375.0,49399.0,2024-07-25 15:02:20,1.0.2,843215.0,9920.0,20.0,Modern CSS framework based on Flexbox.,256297.0,256297.0,423.0,40,True,3,,,,,
9,Bootstrap v4 Integration,bootstrap-vue/bootstrap-vue,"['vue2', 'javascript']",ui-frameworks,https://github.com/bootstrap-vue/bootstrap-vue,https://github.com/bootstrap-vue/bootstrap-vue,MIT,2016-10-08 15:59:35,2024-10-31 12:57:04,2024-10-31 12:57:01,5382.0,6.0,1855.0,287.0,3683.0,170.0,3231.0,14510.0,2022-04-17 12:49:53,2.22.0,,1158210.0,100.0,BootstrapVue provides one of the most comprehensive implementations of Bootstrap v4 for Vue.js. With extensive and..,180761.0,180761.0,358.0,40,True,2,bootstrap-vue,https://www.npmjs.com/package/bootstrap-vue,1158210.0,,
10,pinia,vuejs/pinia,['vue3'],state-management,https://github.com/vuejs/pinia,https://github.com/vuejs/pinia,MIT,2019-11-18 21:05:01,2024-11-28 15:31:39,2024-11-28 15:31:31,2054.0,73.0,1054.0,67.0,880.0,25.0,721.0,13232.0,2024-11-03 20:11:14,pinia@2.2.6,,7089631.0,100.0,"Intuitive, type safe, light and flexible Store for Vue using the composition api with DevTools support.",299101.0,299101.0,254.0,40,True,2,pinia,https://www.npmjs.com/package/pinia,7089631.0,,
11,Ant Design Vue,vueComponent/ant-design-vue,['vue3'],ui-frameworks,https://github.com/vueComponent/ant-design-vue,https://github.com/vueComponent/ant-design-vue,,2017-09-20 06:04:01,2024-11-27 11:47:47,2024-11-11 06:52:27,5272.0,18.0,3759.0,301.0,1858.0,179.0,5639.0,20314.0,2024-11-11 06:59:22,4.2.6,,476939.0,100.0,An enterprise-class UI components based on Ant Design and Vue.,59198.0,59198.0,288.0,39,True,2,ant-design-vue,https://www.npmjs.com/package/ant-design-vue,476939.0,,
12,Appolo Client,apollographql/apollo-client,"['vue2', 'vue3']",graphql-clients,https://github.com/apollographql/apollo-client,https://github.com/apollographql/apollo-client,MIT,2016-02-26 20:25:00,2024-11-28 16:29:47,2024-11-19 22:01:52,12623.0,43.0,2623.0,282.0,6530.0,473.0,4671.0,19391.0,2024-11-11 22:50:03,3.11.10,,,100.0,"A fully-featured, production ready caching GraphQL client for every UI framework and GraphQL server.",187579.0,187579.0,893.0,38,True,1,,,,,
13,Naive UI,tusen-ai/naive-ui,"['vue3', 'typescript']",ui-frameworks,https://github.com/tusen-ai/naive-ui,https://github.com/tusen-ai/naive-ui,MIT,2021-06-04 13:47:28,2024-11-27 07:42:51,2024-11-27 07:23:29,8845.0,57.0,1668.0,92.0,3118.0,435.0,2724.0,16278.0,,,,144336.0,,A Vue 3 Component Library. Fairly Complete. Theme Customizable. Uses TypeScript. Fast.,32094.0,32094.0,323.0,38,True,3,naive-ui,https://www.npmjs.com/package/naive-ui,144336.0,1.0,
14,Tauri,tauri-apps/tauri,,desktop-apps,https://github.com/tauri-apps/tauri,https://github.com/tauri-apps/tauri,Apache-2.0,2019-07-13 09:09:37,2024-11-28 09:19:49,2024-11-28 02:52:24,5174.0,274.0,2575.0,509.0,5119.0,992.0,3834.0,85680.0,2024-11-11 14:51:00,tauri-v2.1.1,1885.0,2529.0,100.0,"Build smaller, faster, and more secure desktop and mobile applications with a web frontend.",674.0,674.0,421.0,37,True,1,tauri,https://www.npmjs.com/package/tauri,1587.0,,
15,vee-validate,logaretm/vee-validate,,forms,https://github.com/logaretm/vee-validate,https://github.com/logaretm/vee-validate,MIT,2016-07-30 01:10:44,2024-11-28 02:18:10,2024-11-28 02:17:37,4828.0,53.0,1264.0,113.0,932.0,60.0,3404.0,10842.0,2024-11-08 23:13:54,4.14.7,,,100.0,Painless Vue forms.,87330.0,87330.0,390.0,36,True,1,,,,,
16,vue-router,vuejs/vue-router,['vue2'],routing,https://github.com/vuejs/vue-router,https://github.com/vuejs/vue-router,MIT,2013-12-11 19:37:46,2024-11-16 22:10:20,2024-11-16 22:10:13,1468.0,7.0,4991.0,507.0,986.0,64.0,2790.0,18988.0,2022-09-06 10:10:34,3.6.5,,14038747.0,90.0,The official router for Vue 2.,3.0,3.0,291.0,34,True,3,vue-router,https://www.npmjs.com/package/vue-router,14038747.0,,
17,Vuestic UI,epicmaxco/vuestic-ui,"['vue3', 'typescript']",ui-frameworks,https://github.com/epicmaxco/vuestic-ui,https://github.com/epicmaxco/vuestic-ui,MIT,2019-08-03 11:58:26,2024-11-19 10:20:46,2024-11-18 13:58:27,3661.0,47.0,337.0,34.0,1778.0,464.0,2038.0,3525.0,2024-10-17 15:15:46,1.10.3,,32234.0,61.0,"Vuestic UI is an open-source Vue 3 component library designed for rapid development, easy maintenance, and high..",1689.0,1689.0,132.0,34,True,3,vuestic-ui,https://www.npmjs.com/package/vuestic-ui,32234.0,,
18,Amplify UI,aws-amplify/amplify-ui,['vue3'],ui-frameworks,https://github.com/aws-amplify/amplify-ui,https://github.com/aws-amplify/amplify-ui,Apache-2.0,2021-03-25 19:11:52,2024-11-28 06:57:31,2024-11-27 23:21:34,3197.0,127.0,293.0,60.0,4856.0,163.0,1001.0,917.0,2024-11-23 00:54:09,@aws-amplify/ui-react-storage@3.4.1,,95120.0,100.0,"Amplify UI is a collection of accessible, themeable, performant React (and more!) components that can connect directly..",62414.0,62414.0,136.0,34,True,3,@aws-amplify/ui-vue,https://www.npmjs.com/package/@aws-amplify/ui-vue,95120.0,,
19,URQL,urql-graphql/urql,"['vue2', 'vue3']",graphql-clients,https://github.com/urql-graphql/urql,https://github.com/urql-graphql/urql,MIT,2018-01-24 01:44:42,2024-11-27 12:40:38,2024-11-06 05:46:34,2744.0,33.0,452.0,88.0,1548.0,20.0,935.0,8677.0,2024-11-06 05:47:30,@urql/next@1.1.3,,,100.0,The highly customizable and versatile GraphQL client with which you add on features like normalized caching as you grow.,544210.0,544210.0,261.0,33,True,2,,,,,
20,CoreUI,coreui/coreui,['bootstrap5'],css-frameworks,https://github.com/coreui/coreui,https://github.com/coreui/coreui,MIT,2018-03-27 11:09:56,2024-11-26 10:51:35,2024-10-28 16:23:11,22350.0,11.0,195.0,22.0,672.0,2.0,152.0,774.0,2024-10-28 16:24:08,5.2.0,9635.0,125.0,93.0,Open Source UI Kit built on top of Bootstrap 5 and plain JavaScript without any additional libraries like jQuery.,38585.0,38585.0,1527.0,33,True,3,,,,,
21,Relay,facebook/relay,"['vue2', 'vue3']",graphql-clients,https://github.com/facebook/relay,https://github.com/facebook/relay,MIT,2015-08-10 22:09:16,2024-11-28 14:13:12,2024-11-28 14:03:39,10189.0,259.0,1785.0,327.0,2576.0,551.0,1697.0,18413.0,2024-11-21 18:42:55,18.2.0,,,86.0,Relay is a JavaScript framework for building data-driven React applications.,3.0,3.0,915.0,32,True,2,,,,,
22,Headless UI,tailwindlabs/headlessui,['tailwind'],components,https://github.com/tailwindlabs/headlessui,https://github.com/tailwindlabs/headlessui,MIT,2020-09-16 09:53:09,2024-10-25 13:51:55,2024-10-25 13:51:43,857.0,23.0,1074.0,161.0,751.0,82.0,1234.0,26274.0,2024-10-25 13:52:27,@headlessui/react@v2.2.0,,,100.0,"Completely unstyled, fully accessible UI components, designed to integrate beautifully with Tailwind CSS.",5569.0,5569.0,69.0,30,True,1,,,,,
23,vue-resource,pagekit/vue-resource,['vue2'],http-clients,https://github.com/pagekit/vue-resource,https://github.com/pagekit/vue-resource,MIT,2014-02-07 23:07:56,2022-12-08 21:37:18,2021-06-14 12:02:28,483.0,,1586.0,257.0,142.0,83.0,453.0,10083.0,2021-06-14 12:05:55,1.5.3,,,53.0,The HTTP client for Vue.js.,132557.0,132557.0,26.0,30,True,3,,,,,
24,mdb-ui-kit,mdbootstrap/mdb-ui-kit,['vue3'],dnd,https://github.com/mdbootstrap/mdb-ui-kit,https://github.com/mdbootstrap/mdb-ui-kit,,2014-08-18 11:54:00,2024-11-18 10:01:52,2024-11-18 09:54:59,1480.0,2.0,3459.0,771.0,340.0,21.0,1173.0,24196.0,2024-11-18 10:06:03,8.1.0,,,40.0,Bootstrap 5 & Material Design UI KIT.,13318.0,13318.0,120.0,29,True,1,,,,,
25,Oruga UI,oruga-ui/oruga,"['vue3', 'typescript']",ui-frameworks,https://github.com/oruga-ui/oruga,https://github.com/oruga-ui/oruga,MIT,2020-06-02 07:52:58,2024-11-28 17:15:24,2024-11-28 16:57:52,1812.0,78.0,171.0,9.0,700.0,27.0,402.0,1128.0,2024-11-15 10:03:50,0.9.1,,5269.0,50.0,Oruga is a lightweight library of UI components without any CSS framework dependency.,3.0,3.0,84.0,27,True,3,@oruga-ui/oruga,https://www.npmjs.com/package/@oruga-ui/oruga,5269.0,,
26,graphql-request,prisma-labs/graphql-request,"['vue2', 'vue3']",graphql-clients,https://github.com/graffle-js/graffle,https://github.com/graffle-js/graffle,MIT,2017-05-10 20:05:07,2024-11-27 01:51:18,2024-11-25 14:56:54,990.0,282.0,300.0,34.0,798.0,28.0,392.0,5886.0,2024-11-02 01:21:31,7.1.2,,,35.0,Simple GraphQL Client for JavaScript. Minimal. Extensible. Type Safe. Runs everywhere.,14.0,14.0,92.0,26,True,3,,,,,graffle-js/graffle
27,formkit,formkit/formkit,,forms,https://github.com/formkit/formkit,https://github.com/formkit/formkit,MIT,2021-06-02 21:35:19,2024-11-15 13:05:56,2024-11-15 13:05:36,2045.0,22.0,180.0,33.0,297.0,149.0,912.0,4317.0,2024-11-13 13:33:14,1.6.8,,,49.0,Vue Forms Supercharged.,121.0,121.0,62.0,26,True,2,,,,,
28,vue-devtools,vuejs/devtools,[],dev-tools,https://github.com/vuejs/devtools,https://github.com/vuejs/devtools,MIT,2023-09-01 14:05:16,2024-11-28 15:01:41,2024-11-28 15:01:29,979.0,128.0,122.0,7.0,409.0,77.0,206.0,1733.0,2024-11-28 15:01:57,7.6.7,,,68.0,Browser devtools extension for debugging Vue.js applications.,3478.0,3478.0,57.0,26,True,1,,,,,
29,vuelidate,vuelidate/vuelidate,,forms,https://github.com/vuelidate/vuelidate,https://github.com/vuelidate/vuelidate,MIT,2016-11-05 14:30:37,2024-04-22 12:15:25,2023-12-22 13:21:42,670.0,,492.0,79.0,335.0,197.0,725.0,6898.0,2023-03-26 08:01:51,@vuelidate/core@2.0.1,,,49.0,"Simple, lightweight model-based validation for Vue.js.",48435.0,48435.0,92.0,25,True,3,,,,,
30,Semantic UI Integration,Semantic-UI-Vue/Semantic-UI-Vue,"['vue3', 'javascript']",ui-frameworks,https://github.com/Semantic-UI-Vue/Semantic-UI-Vue,https://github.com/Semantic-UI-Vue/Semantic-UI-Vue,MIT,2017-08-25 10:11:54,2022-12-10 20:30:18,2020-06-03 23:01:02,562.0,,147.0,34.0,271.0,106.0,145.0,933.0,2020-06-03 22:45:05,0.11.0,,4604.0,29.0,Semantic UI integration for Vue.,1861.0,1861.0,71.0,24,True,3,semantic-ui-vue,https://www.npmjs.com/package/semantic-ui-vue,4604.0,,
31,CoreUI Components,coreui/coreui-vue,['coreui'],components,https://github.com/coreui/coreui-vue,https://github.com/coreui/coreui-vue,MIT,2018-02-26 18:15:21,2024-11-16 11:10:58,2024-11-16 11:10:42,650.0,21.0,129.0,16.0,52.0,1.0,220.0,610.0,2024-10-29 11:46:28,5.4.1,,,100.0,Bootstrap 5 based Vue 3 components and directives. CoreUI for Vue.js replaces and extends the Bootstrap 5 javascript...,3820.0,3820.0,10.0,23,True,2,,,,,
32,vuex-orm,vuex-orm/vuex-orm,['vue3'],state-management,https://github.com/vuex-orm/vuex-orm,https://github.com/vuex-orm/vuex-orm,MIT,2017-06-16 18:05:37,2022-12-10 17:16:42,2021-07-03 12:24:14,1334.0,,161.0,37.0,257.0,127.0,416.0,2355.0,2021-05-07 13:12:13,0.36.4,,,100.0,The Vuex plugin to enable Object-Relational Mapping access to the Vuex Store.,35.0,35.0,62.0,22,True,2,,,,,
33,graphql-hooks,nearform/graphql-hooks,"['vue2', 'vue3']",graphql-clients,https://github.com/nearform/graphql-hooks,https://github.com/nearform/graphql-hooks,,2019-02-08 08:29:00,2024-09-02 21:56:20,2024-07-22 08:05:07,805.0,,90.0,132.0,964.0,1.0,246.0,1882.0,2024-06-15 14:49:30,graphql-hooks@8.0.1,,,100.0,Minimal hooks-first GraphQL client.,1184.0,1184.0,94.0,22,True,3,,,,,
34,Appolo Client integration,vuejs/apollo,"['vue2', 'vue3', 'appolo']",graphql-integrations,https://github.com/vuejs/apollo,https://github.com/vuejs/apollo,MIT,2016-09-18 18:44:06,2024-08-23 09:42:28,2024-08-23 09:42:25,1040.0,,504.0,107.0,469.0,262.0,678.0,6028.0,2024-08-23 09:42:42,4.2.1,,,94.0,Apollo/GraphQL integration for VueJS.,3.0,3.0,140.0,21,True,1,,,,,
